soil_id,treatment,diameter,cumdist
cedlbl,no-pretreatment,0.258762,0.236317
cedlbl,no-pretreatment,0.265169,0.238945
cedlbl,no-pretreatment,0.271735,0.241582
cedlbl,no-pretreatment,0.278464,0.244225
cedlbl,no-pretreatment,0.28536,0.246877
cedlbl,no-pretreatment,0.292426,0.249536
cedlbl,no-pretreatment,0.299667,0.252202
cedlbl,no-pretreatment,0.307088,0.254876
cedlbl,no-pretreatment,0.314692,0.257557
cedlbl,no-pretreatment,0.322485,0.260245
cedlbl,no-pretreatment,0.330471,0.26294
cedlbl,no-pretreatment,0.338654,0.265642
cedlbl,no-pretreatment,0.34704,0.26835
cedlbl,no-pretreatment,0.355634,0.271065
cedlbl,no-pretreatment,0.36444,0.273787
cedlbl,no-pretreatment,0.373465,0.276515
cedlbl,no-pretreatment,0.382713,0.27925
cedlbl,no-pretreatment,0.39219,0.28199
cedlbl,no-pretreatment,0.401901,0.284737
cedlbl,no-pretreatment,0.411853,0.28749
cedlbl,no-pretreatment,0.422052,0.290248
cedlbl,no-pretreatment,0.432503,0.293013
cedlbl,no-pretreatment,0.443213,0.295783
cedlbl,no-pretreatment,0.454188,0.298558
cedlbl,no-pretreatment,0.465435,0.30134
cedlbl,no-pretreatment,0.476961,0.304126
cedlbl,no-pretreatment,0.488771,0.306918
cedlbl,no-pretreatment,0.500875,0.309714
cedlbl,no-pretreatment,0.513278,0.312516
cedlbl,no-pretreatment,0.525988,0.315323
cedlbl,no-pretreatment,0.539013,0.318135
cedlbl,no-pretreatment,0.55236,0.320951
cedlbl,no-pretreatment,0.566038,0.323772
cedlbl,no-pretreatment,0.580055,0.326597
cedlbl,no-pretreatment,0.594418,0.329427
cedlbl,no-pretreatment,0.609138,0.33226
cedlbl,no-pretreatment,0.624222,0.335098
cedlbl,no-pretreatment,0.639679,0.337941
cedlbl,no-pretreatment,0.655519,0.340787
cedlbl,no-pretreatment,0.671752,0.343637
cedlbl,no-pretreatment,0.688386,0.34649
cedlbl,no-pretreatment,0.705432,0.349347
cedlbl,no-pretreatment,0.722901,0.352208
cedlbl,no-pretreatment,0.740802,0.355072
cedlbl,no-pretreatment,0.759146,0.357939
cedlbl,no-pretreatment,0.777944,0.36081
cedlbl,no-pretreatment,0.797208,0.363684
cedlbl,no-pretreatment,0.816949,0.36656
cedlbl,no-pretreatment,0.837179,0.36944
cedlbl,no-pretreatment,0.85791,0.372322
cedlbl,no-pretreatment,0.879154,0.375207
cedlbl,no-pretreatment,0.900924,0.378094
cedlbl,no-pretreatment,0.923234,0.380984
cedlbl,no-pretreatment,0.946096,0.383876
cedlbl,no-pretreatment,0.969523,0.38677
cedlbl,no-pretreatment,0.993531,0.389666
cedlbl,no-pretreatment,1.01813,0.392565
cedlbl,no-pretreatment,1.04335,0.395465
cedlbl,no-pretreatment,1.06918,0.398367
cedlbl,no-pretreatment,1.09566,0.401271
cedlbl,no-pretreatment,1.12279,0.404176
cedlbl,no-pretreatment,1.15059,0.407222
cedlbl,no-pretreatment,1.17908,0.410577
cedlbl,no-pretreatment,1.20828,0.414208
cedlbl,no-pretreatment,1.2382,0.41808
cedlbl,no-pretreatment,1.26886,0.42216
cedlbl,no-pretreatment,1.30028,0.426413
cedlbl,no-pretreatment,1.33248,0.430804
cedlbl,no-pretreatment,1.36548,0.435299
cedlbl,no-pretreatment,1.39929,0.439864
cedlbl,no-pretreatment,1.43394,0.444465
cedlbl,no-pretreatment,1.46945,0.449067
cedlbl,no-pretreatment,1.50584,0.453636
cedlbl,no-pretreatment,1.54313,0.458137
cedlbl,no-pretreatment,1.58134,0.462537
cedlbl,no-pretreatment,1.6205,0.466801
cedlbl,no-pretreatment,1.66062,0.470894
cedlbl,no-pretreatment,1.70174,0.474783
cedlbl,no-pretreatment,1.74388,0.478432
cedlbl,no-pretreatment,1.78707,0.481809
cedlbl,no-pretreatment,1.83132,0.484877
cedlbl,no-pretreatment,1.87667,0.487604
cedlbl,no-pretreatment,1.92314,0.489954
cedlbl,no-pretreatment,1.97076,0.491894
cedlbl,no-pretreatment,2.01956,0.493416
cedlbl,no-pretreatment,2.06957,0.49475
cedlbl,no-pretreatment,2.12082,0.495967
cedlbl,no-pretreatment,2.17334,0.497077
cedlbl,no-pretreatment,2.22716,0.498091
cedlbl,no-pretreatment,2.28231,0.49902
cedlbl,no-pretreatment,2.33882,0.499875
cedlbl,no-pretreatment,2.39674,0.50066600000000006
cedlbl,no-pretreatment,2.45609,0.501404
cedlbl,no-pretreatment,2.51691,0.502101
cedlbl,no-pretreatment,2.57923,0.502766
cedlbl,no-pretreatment,2.6431,0.503411
cedlbl,no-pretreatment,2.70855,0.504047
cedlbl,no-pretreatment,2.77562,0.504684
cedlbl,no-pretreatment,2.84435,0.505333
cedlbl,no-pretreatment,2.91479,0.506005
cedlbl,no-pretreatment,2.98697,0.506711
cedlbl,no-pretreatment,3.06093,0.507461
cedlbl,no-pretreatment,3.13673,0.508267
cedlbl,no-pretreatment,3.2144,0.509139
cedlbl,no-pretreatment,3.294,0.510088
cedlbl,no-pretreatment,3.37557,0.511125
cedlbl,no-pretreatment,3.45916,0.512261
cedlbl,no-pretreatment,3.54481,0.513506
cedlbl,no-pretreatment,3.63259,0.514882
cedlbl,no-pretreatment,3.72255,0.516503
cedlbl,no-pretreatment,3.81473,0.51838
cedlbl,no-pretreatment,3.90919,0.520497
cedlbl,no-pretreatment,4.00599,0.522833
cedlbl,no-pretreatment,4.10519,0.52537
cedlbl,no-pretreatment,4.20685,0.528088
cedlbl,no-pretreatment,4.31102,0.53097
cedlbl,no-pretreatment,4.41777,0.533996
cedlbl,no-pretreatment,4.52717,0.537146
cedlbl,no-pretreatment,4.63927,0.540403
cedlbl,no-pretreatment,4.75415,0.543747
cedlbl,no-pretreatment,4.87188,0.547159
cedlbl,no-pretreatment,4.99252,0.55062
cedlbl,no-pretreatment,5.11615,0.554112
cedlbl,no-pretreatment,5.24284,0.557614
cedlbl,no-pretreatment,5.37266,0.56111
cedlbl,no-pretreatment,5.50571,0.564578
cedlbl,no-pretreatment,5.64204,0.568002
cedlbl,no-pretreatment,5.78175,0.571361
cedlbl,no-pretreatment,5.92493,0.574636
cedlbl,no-pretreatment,6.07164,0.577809
cedlbl,no-pretreatment,6.22199,0.580861
cedlbl,no-pretreatment,6.37607,0.58379
cedlbl,no-pretreatment,6.53396,0.586686
cedlbl,no-pretreatment,6.69575,0.589569
cedlbl,no-pretreatment,6.86156,0.59244
cedlbl,no-pretreatment,7.03147,0.5953
cedlbl,no-pretreatment,7.20559,0.59815
cedlbl,no-pretreatment,7.38402,0.600992
cedlbl,no-pretreatment,7.56687,0.603827
cedlbl,no-pretreatment,7.75424,0.606657
cedlbl,no-pretreatment,7.94626,0.609482
cedlbl,no-pretreatment,8.14303,0.612304
cedlbl,no-pretreatment,8.34467,0.615124
cedlbl,no-pretreatment,8.55131,0.617944
cedlbl,no-pretreatment,8.76306,0.620765
cedlbl,no-pretreatment,8.98006,0.623588
cedlbl,no-pretreatment,9.20243,0.626415
cedlbl,no-pretreatment,9.43031,0.629247
cedlbl,no-pretreatment,9.66383,0.632085
cedlbl,no-pretreatment,9.90313,0.634931
cedlbl,no-pretreatment,10.1484,0.637785
cedlbl,no-pretreatment,10.3997,0.64065
cedlbl,no-pretreatment,10.6572,0.643526
cedlbl,no-pretreatment,10.9211,0.646415
cedlbl,no-pretreatment,11.1915,0.649318
cedlbl,no-pretreatment,11.4686,0.652246
cedlbl,no-pretreatment,11.7526,0.655238
cedlbl,no-pretreatment,12.0437,0.658288
cedlbl,no-pretreatment,12.3419,0.661388
cedlbl,no-pretreatment,12.6475,0.664531
cedlbl,no-pretreatment,12.9607,0.667706
cedlbl,no-pretreatment,13.2817,0.670905
cedlbl,no-pretreatment,13.6105,0.674121
cedlbl,no-pretreatment,13.9476,0.677344
cedlbl,no-pretreatment,14.293,0.680565
cedlbl,no-pretreatment,14.6469,0.683777
cedlbl,no-pretreatment,15.0096,0.68697
cedlbl,no-pretreatment,15.3813,0.690137
cedlbl,no-pretreatment,15.7621,0.693267
cedlbl,no-pretreatment,16.1525,0.696354
cedlbl,no-pretreatment,16.5524,0.699388
cedlbl,no-pretreatment,16.9623,0.702361
cedlbl,no-pretreatment,17.3823,0.705263
cedlbl,no-pretreatment,17.8128,0.708088
cedlbl,no-pretreatment,18.2539,0.710825
cedlbl,no-pretreatment,18.7059,0.713467
cedlbl,no-pretreatment,19.1691,0.716004
cedlbl,no-pretreatment,19.6438,0.718429
cedlbl,no-pretreatment,20.1302,0.720732
cedlbl,no-pretreatment,20.6287,0.722901
cedlbl,no-pretreatment,21.1395,0.724946
cedlbl,no-pretreatment,21.663,0.726879
cedlbl,no-pretreatment,22.1994,0.728712
cedlbl,no-pretreatment,22.7491,0.73046
cedlbl,no-pretreatment,23.3125,0.732136
cedlbl,no-pretreatment,23.8897,0.733751
cedlbl,no-pretreatment,24.4813,0.73532
cedlbl,no-pretreatment,25.0875,0.736856
cedlbl,no-pretreatment,25.7088,0.738372
cedlbl,no-pretreatment,26.3454,0.73988
cedlbl,no-pretreatment,26.9978,0.741395
cedlbl,no-pretreatment,27.6663,0.742929
cedlbl,no-pretreatment,28.3514,0.744495
cedlbl,no-pretreatment,29.0535,0.746106
cedlbl,no-pretreatment,29.7729,0.747776
cedlbl,no-pretreatment,30.5102,0.749517
cedlbl,no-pretreatment,31.2657,0.751343
cedlbl,no-pretreatment,32.0399,0.753267
cedlbl,no-pretreatment,32.8333,0.755302
cedlbl,no-pretreatment,33.6463,0.757461
cedlbl,no-pretreatment,34.4795,0.759757
cedlbl,no-pretreatment,35.3333,0.762203
cedlbl,no-pretreatment,36.2083,0.764828
cedlbl,no-pretreatment,37.1049,0.767991
cedlbl,no-pretreatment,38.0237,0.771789
cedlbl,no-pretreatment,38.9653,0.77615
cedlbl,no-pretreatment,39.9301,0.781004
cedlbl,no-pretreatment,40.9189,0.786281
cedlbl,no-pretreatment,41.9322,0.791909
cedlbl,no-pretreatment,42.9705,0.797819
cedlbl,no-pretreatment,44.0346,0.803939
cedlbl,no-pretreatment,45.125,0.810199
cedlbl,no-pretreatment,46.2424,0.816528
cedlbl,no-pretreatment,47.3875,0.822856
cedlbl,no-pretreatment,48.561,0.829112
cedlbl,no-pretreatment,49.7635,0.835225
cedlbl,no-pretreatment,50.9957,0.841125
cedlbl,no-pretreatment,52.2585,0.846742
cedlbl,no-pretreatment,53.5526,0.852004
cedlbl,no-pretreatment,54.8787,0.856841
cedlbl,no-pretreatment,56.2377,0.861182
cedlbl,no-pretreatment,57.6302,0.864957
cedlbl,no-pretreatment,59.0573,0.868095
cedlbl,no-pretreatment,60.5197,0.870526
cedlbl,no-pretreatment,62.0184,0.872179
cedlbl,no-pretreatment,63.5541,0.873035
cedlbl,no-pretreatment,65.1279,0.873646
cedlbl,no-pretreatment,66.7406,0.874183
cedlbl,no-pretreatment,68.3933,0.874655
cedlbl,no-pretreatment,70.0869,0.875071
cedlbl,no-pretreatment,71.8225,0.875437
cedlbl,no-pretreatment,73.601,0.875764
cedlbl,no-pretreatment,75.4235,0.876059
cedlbl,no-pretreatment,77.2912,0.876331
cedlbl,no-pretreatment,79.2052,0.876588
cedlbl,no-pretreatment,81.1665,0.876839
cedlbl,no-pretreatment,83.1764,0.877092
cedlbl,no-pretreatment,85.2361,0.877356
cedlbl,no-pretreatment,87.3467,0.877638
cedlbl,no-pretreatment,89.5097,0.877948
cedlbl,no-pretreatment,91.7262,0.878294
cedlbl,no-pretreatment,93.9976,0.878683
cedlbl,no-pretreatment,96.3252,0.879126
cedlbl,no-pretreatment,98.7105,0.879629
cedlbl,no-pretreatment,101.155,0.880208
cedlbl,no-pretreatment,103.66,0.880903
cedlbl,no-pretreatment,106.227,0.881715
cedlbl,no-pretreatment,108.857,0.882636
cedlbl,no-pretreatment,111.553,0.883661
cedlbl,no-pretreatment,114.315,0.884782
cedlbl,no-pretreatment,117.146,0.885991
cedlbl,no-pretreatment,120.047,0.887282
cedlbl,no-pretreatment,123.019,0.888647
cedlbl,no-pretreatment,126.066,0.89008
cedlbl,no-pretreatment,129.187,0.891573
cedlbl,no-pretreatment,132.386,0.893119
cedlbl,no-pretreatment,135.664,0.894711
cedlbl,no-pretreatment,139.024,0.896342
cedlbl,no-pretreatment,142.467,0.898005
cedlbl,no-pretreatment,145.994,0.899692
cedlbl,no-pretreatment,149.61,0.901397
cedlbl,no-pretreatment,153.314,0.903112
cedlbl,no-pretreatment,157.111,0.904831
cedlbl,no-pretreatment,161.001,0.906546
cedlbl,no-pretreatment,164.988,0.90825
cedlbl,no-pretreatment,169.074,0.909936
cedlbl,no-pretreatment,173.26,0.911597
cedlbl,no-pretreatment,177.551,0.913226
cedlbl,no-pretreatment,181.947,0.914816
cedlbl,no-pretreatment,186.453,0.916359
cedlbl,no-pretreatment,191.07,0.917848
cedlbl,no-pretreatment,195.801,0.919277
cedlbl,no-pretreatment,200.65,0.920639
cedlbl,no-pretreatment,205.619,0.921983
cedlbl,no-pretreatment,210.71,0.923342
cedlbl,no-pretreatment,215.928,0.924715
cedlbl,no-pretreatment,221.275,0.926099
cedlbl,no-pretreatment,226.754,0.927494
cedlbl,no-pretreatment,232.369,0.928898
cedlbl,no-pretreatment,238.124,0.93031
cedlbl,no-pretreatment,244.02,0.931729
cedlbl,no-pretreatment,250.063,0.933154
cedlbl,no-pretreatment,256.255,0.934583
cedlbl,no-pretreatment,262.6,0.936015
cedlbl,no-pretreatment,269.103,0.937448
cedlbl,no-pretreatment,275.767,0.938882
cedlbl,no-pretreatment,282.596,0.940315
cedlbl,no-pretreatment,289.593,0.941745
cedlbl,no-pretreatment,296.765,0.943173
cedlbl,no-pretreatment,304.113,0.944595
cedlbl,no-pretreatment,311.644,0.946011
cedlbl,no-pretreatment,319.361,0.94742
cedlbl,no-pretreatment,327.269,0.94882
cedlbl,no-pretreatment,335.373,0.95021
cedlbl,no-pretreatment,343.678,0.951589
cedlbl,no-pretreatment,352.188,0.952955
cedlbl,no-pretreatment,360.91,0.954308
cedlbl,no-pretreatment,369.847,0.955645
cedlbl,no-pretreatment,379.005,0.956966
cedlbl,no-pretreatment,388.39,0.95827
cedlbl,no-pretreatment,398.008,0.959554
cedlbl,no-pretreatment,407.864,0.960818
cedlbl,no-pretreatment,417.963,0.96206
cedlbl,no-pretreatment,428.313,0.96328
cedlbl,no-pretreatment,438.92,0.964475
cedlbl,no-pretreatment,449.788,0.965645
cedlbl,no-pretreatment,460.926,0.966788
cedlbl,no-pretreatment,472.34,0.967904
cedlbl,no-pretreatment,484.037,0.96899
cedlbl,no-pretreatment,496.023,0.970045
cedlbl,no-pretreatment,508.305,0.971068
cedlbl,no-pretreatment,520.892,0.972059
cedlbl,no-pretreatment,533.791,0.973014
cedlbl,no-pretreatment,547.009,0.973934
cedlbl,no-pretreatment,560.555,0.974817
cedlbl,no-pretreatment,574.436,0.975662
cedlbl,no-pretreatment,588.66,0.976467
cedlbl,no-pretreatment,603.237,0.977231
cedlbl,no-pretreatment,618.175,0.977953
cedlbl,no-pretreatment,633.482,0.978633
cedlbl,no-pretreatment,649.169,0.979298
cedlbl,no-pretreatment,665.244,0.979961
cedlbl,no-pretreatment,681.717,0.980622
cedlbl,no-pretreatment,698.599,0.981281
cedlbl,no-pretreatment,715.898,0.981936
cedlbl,no-pretreatment,733.625,0.982587
cedlbl,no-pretreatment,751.792,0.983234
cedlbl,no-pretreatment,770.408,0.983876
cedlbl,no-pretreatment,789.486,0.984513
cedlbl,no-pretreatment,809.036,0.985144
cedlbl,no-pretreatment,829.069,0.985769
cedlbl,no-pretreatment,849.599,0.986387
cedlbl,no-pretreatment,870.638,0.986998
cedlbl,no-pretreatment,892.197,0.987601
cedlbl,no-pretreatment,914.29,0.988196
cedlbl,no-pretreatment,936.931,0.988783
cedlbl,no-pretreatment,960.132,0.98936
cedlbl,no-pretreatment,983.907,0.989927
cedlbl,no-pretreatment,1008.27,0.990485
cedlbl,no-pretreatment,1033.24,0.991032
cedlbl,no-pretreatment,1058.82,0.991568
cedlbl,no-pretreatment,1085.04,0.992092
cedlbl,no-pretreatment,1111.91,0.992604
cedlbl,no-pretreatment,1139.45,0.993103
cedlbl,no-pretreatment,1167.66,0.99359
cedlbl,no-pretreatment,1196.58,0.994063
cedlbl,no-pretreatment,1226.21,0.994521
cedlbl,no-pretreatment,1256.57,0.994966
cedlbl,no-pretreatment,1287.69,0.995395
cedlbl,no-pretreatment,1319.57,0.995809
cedlbl,no-pretreatment,1352.25,0.996207
cedlbl,no-pretreatment,1385.74,0.996588
cedlbl,no-pretreatment,1420.05,0.996953
cedlbl,no-pretreatment,1455.21,0.997299
cedlbl,no-pretreatment,1491.25,0.997628
cedlbl,no-pretreatment,1528.18,0.997939
cedlbl,no-pretreatment,1566.02,0.998231
cedlbl,no-pretreatment,1604.8,0.998503
cedlbl,no-pretreatment,1644.54,0.998755
cedlbl,no-pretreatment,1685.26,0.998987
cedlbl,no-pretreatment,1726.99,0.999199
cedlbl,no-pretreatment,1769.76,0.999388
cedlbl,no-pretreatment,1813.58,0.999556
cedlbl,no-pretreatment,1858.49,0.999702
cedlbl,no-pretreatment,1904.51,0.999825
cedlbl,no-pretreatment,1951.67,0.999924
cedlbl,no-pretreatment,2000,1
fgdgik,peroxide,0.01,0
fgdgik,peroxide,0.0102476,6.39525e-6
fgdgik,peroxide,0.0105014,2.55431e-5
fgdgik,peroxide,0.0107614,5.73865e-5
fgdgik,peroxide,0.0110279,1.01869e-4
fgdgik,peroxide,0.011301,1.58932e-4
fgdgik,peroxide,0.0115808,2.28521e-4
fgdgik,peroxide,0.0118676,3.10577e-4
fgdgik,peroxide,0.0121615,4.05045e-4
fgdgik,peroxide,0.0124626,5.11866e-4
fgdgik,peroxide,0.0127712,6.30985e-4
fgdgik,peroxide,0.0130875,7.62343e-4
fgdgik,peroxide,0.0134116,9.05885e-4
fgdgik,peroxide,0.0137437,0.00106155
fgdgik,peroxide,0.014084,0.00122929
fgdgik,peroxide,0.0144328,0.00140904
fgdgik,peroxide,0.0147902,0.00160074
fgdgik,peroxide,0.0151564,0.00180435
fgdgik,peroxide,0.0155317,0.00201979
fgdgik,peroxide,0.0159163,0.00224702
fgdgik,peroxide,0.0163105,0.00248598
fgdgik,peroxide,0.0167143,0.00273661
fgdgik,peroxide,0.0171282,0.00299885
fgdgik,peroxide,0.0175524,0.00327265
fgdgik,peroxide,0.017987,0.00355795
fgdgik,peroxide,0.0184324,0.00385469
fgdgik,peroxide,0.0188889,0.00416282
fgdgik,peroxide,0.0193566,0.00448227
fgdgik,peroxide,0.0198359,0.004813
fgdgik,peroxide,0.0203271,0.00515495
fgdgik,peroxide,0.0208305,0.00550805
fgdgik,peroxide,0.0213463,0.00587225
fgdgik,peroxide,0.0218749,0.0062475
fgdgik,peroxide,0.0224166,0.00663374
fgdgik,peroxide,0.0229717,0.0070309
fgdgik,peroxide,0.0235405,0.00743894
fgdgik,peroxide,0.0241234,0.0078578
fgdgik,peroxide,0.0247208,0.00828742
fgdgik,peroxide,0.0253329,0.00872774
fgdgik,peroxide,0.0259603,0.0091787
fgdgik,peroxide,0.0266031,0.00964026
fgdgik,peroxide,0.0272619,0.0101123
fgdgik,peroxide,0.0279369,0.0105949
fgdgik,peroxide,0.0286287,0.0110879
fgdgik,peroxide,0.0293377,0.0115912
fgdgik,peroxide,0.0300641,0.0121049
fgdgik,peroxide,0.0308086,0.0126288
fgdgik,peroxide,0.0315715,0.0131628
fgdgik,peroxide,0.0323533,0.0137071
fgdgik,peroxide,0.0331545,0.0142613
fgdgik,peroxide,0.0339755,0.0148257
fgdgik,peroxide,0.0348168,0.0153999
fgdgik,peroxide,0.0356789,0.0159841
fgdgik,peroxide,0.0365624,0.0165781
fgdgik,peroxide,0.0374678,0.017182
fgdgik,peroxide,0.0383956,0.0177955
fgdgik,peroxide,0.0393464,0.0184188
fgdgik,peroxide,0.0403207,0.0190516
fgdgik,peroxide,0.0413192,0.019694
fgdgik,peroxide,0.0423424,0.020346
fgdgik,peroxide,0.0433909,0.0210073
fgdgik,peroxide,0.0444653,0.0216781
fgdgik,peroxide,0.0455664,0.0223582
fgdgik,peroxide,0.0466948,0.0230476
fgdgik,peroxide,0.0478511,0.0237462
fgdgik,peroxide,0.049036,0.024454
fgdgik,peroxide,0.0502502,0.0251708
fgdgik,peroxide,0.0514946,0.0258968
fgdgik,peroxide,0.0527697,0.0266317
fgdgik,peroxide,0.0540764,0.0273756
fgdgik,peroxide,0.0554155,0.0281283
fgdgik,peroxide,0.0567878,0.0288899
fgdgik,peroxide,0.058194,0.0296602
fgdgik,peroxide,0.059635,0.0304393
fgdgik,peroxide,0.0611117,0.031227
fgdgik,peroxide,0.062625,0.0320233
fgdgik,peroxide,0.0641758,0.0328281
fgdgik,peroxide,0.065765,0.0336414
fgdgik,peroxide,0.0673935,0.0344632
fgdgik,peroxide,0.0690623,0.0352933
fgdgik,peroxide,0.0707725,0.0361317
fgdgik,peroxide,0.072525,0.0369784
fgdgik,peroxide,0.0743209,0.0378332
fgdgik,peroxide,0.0761613,0.0386963
fgdgik,peroxide,0.0780473,0.0395674
fgdgik,peroxide,0.0799799,0.0404465
fgdgik,peroxide,0.0819605,0.0413336
fgdgik,peroxide,0.08399,0.0422286
fgdgik,peroxide,0.0860698,0.0431315
fgdgik,peroxide,0.0882012,0.0440421
fgdgik,peroxide,0.0903853,0.0449605
fgdgik,peroxide,0.0926234,0.0458866
fgdgik,peroxide,0.094917,0.0468203
fgdgik,peroxide,0.0972674,0.0477616
fgdgik,peroxide,0.099676,0.0487104
fgdgik,peroxide,0.102144,0.0496667
fgdgik,peroxide,0.104674,0.0506303
fgdgik,peroxide,0.107266,0.0516013
fgdgik,peroxide,0.109922,0.0525796
fgdgik,peroxide,0.112644,0.0535652
fgdgik,peroxide,0.115433,0.0545579
fgdgik,peroxide,0.118292,0.0555577
fgdgik,peroxide,0.121221,0.0565645
fgdgik,peroxide,0.124223,0.0575784
fgdgik,peroxide,0.127299,0.0585992
fgdgik,peroxide,0.130451,0.0596269
fgdgik,peroxide,0.133681,0.0606615
fgdgik,peroxide,0.136992,0.0617028
fgdgik,peroxide,0.140384,0.0627508
fgdgik,peroxide,0.14386,0.0638055
fgdgik,peroxide,0.147422,0.0648668
fgdgik,peroxide,0.151073,0.0659346
fgdgik,peroxide,0.154814,0.0670089
fgdgik,peroxide,0.158648,0.0680897
fgdgik,peroxide,0.162576,0.0691768
fgdgik,peroxide,0.166602,0.0702703
fgdgik,peroxide,0.170728,0.07137
fgdgik,peroxide,0.174955,0.0724759
fgdgik,peroxide,0.179288,0.073588
fgdgik,peroxide,0.183727,0.0747061
fgdgik,peroxide,0.188277,0.0758303
fgdgik,peroxide,0.192939,0.0769605
fgdgik,peroxide,0.197717,0.0780966
fgdgik,peroxide,0.202613,0.0792385
fgdgik,peroxide,0.20763,0.0803863
fgdgik,peroxide,0.212771,0.0815398
fgdgik,peroxide,0.21804,0.082699
fgdgik,peroxide,0.223439,0.0838638
fgdgik,peroxide,0.228972,0.0850342
fgdgik,peroxide,0.234642,0.0862102
fgdgik,peroxide,0.240453,0.0873916
fgdgik,peroxide,0.246407,0.0885784
fgdgik,peroxide,0.252509,0.0897705
fgdgik,peroxide,0.258762,0.090968
fgdgik,peroxide,0.265169,0.0921707
fgdgik,peroxide,0.271735,0.0933785
fgdgik,peroxide,0.278464,0.0945915
fgdgik,peroxide,0.28536,0.0958096
fgdgik,peroxide,0.292426,0.0970326
fgdgik,peroxide,0.299667,0.0982607
fgdgik,peroxide,0.307088,0.0994936
fgdgik,peroxide,0.314692,0.100731
fgdgik,peroxide,0.322485,0.101974
fgdgik,peroxide,0.330471,0.103221
fgdgik,peroxide,0.338654,0.104473
fgdgik,peroxide,0.34704,0.10573
fgdgik,peroxide,0.355634,0.106991
fgdgik,peroxide,0.36444,0.108256
fgdgik,peroxide,0.373465,0.109526
fgdgik,peroxide,0.382713,0.110801
fgdgik,peroxide,0.39219,0.112079
fgdgik,peroxide,0.401901,0.113362
fgdgik,peroxide,0.411853,0.11465
fgdgik,peroxide,0.422052,0.115941
fgdgik,peroxide,0.432503,0.117236
fgdgik,peroxide,0.443213,0.118536
fgdgik,peroxide,0.454188,0.119839
fgdgik,peroxide,0.465435,0.121147
fgdgik,peroxide,0.476961,0.122458
fgdgik,peroxide,0.488771,0.123773
fgdgik,peroxide,0.500875,0.125092
fgdgik,peroxide,0.513278,0.126415
fgdgik,peroxide,0.525988,0.127741
fgdgik,peroxide,0.539013,0.129071
fgdgik,peroxide,0.55236,0.130404
fgdgik,peroxide,0.566038,0.131741
fgdgik,peroxide,0.580055,0.133081
fgdgik,peroxide,0.594418,0.134425
fgdgik,peroxide,0.609138,0.135771
fgdgik,peroxide,0.624222,0.137122
fgdgik,peroxide,0.639679,0.138475
fgdgik,peroxide,0.655519,0.139831
fgdgik,peroxide,0.671752,0.141191
fgdgik,peroxide,0.688386,0.142553
fgdgik,peroxide,0.705432,0.143919
fgdgik,peroxide,0.722901,0.145287
fgdgik,peroxide,0.740802,0.146658
fgdgik,peroxide,0.759146,0.148032
fgdgik,peroxide,0.777944,0.149409
fgdgik,peroxide,0.797208,0.150788
fgdgik,peroxide,0.816949,0.15217
fgdgik,peroxide,0.837179,0.153555
fgdgik,peroxide,0.85791,0.154942
fgdgik,peroxide,0.879154,0.156332
fgdgik,peroxide,0.900924,0.157724
fgdgik,peroxide,0.923234,0.159118
fgdgik,peroxide,0.946096,0.160514
fgdgik,peroxide,0.969523,0.161913
fgdgik,peroxide,0.993531,0.163314
fgdgik,peroxide,1.01813,0.164717
fgdgik,peroxide,1.04335,0.166122
fgdgik,peroxide,1.06918,0.167529
fgdgik,peroxide,1.09566,0.168938
fgdgik,peroxide,1.12279,0.170349
fgdgik,peroxide,1.15059,0.171801
fgdgik,peroxide,1.17908,0.173346
fgdgik,peroxide,1.20828,0.174978
fgdgik,peroxide,1.2382,0.176696
fgdgik,peroxide,1.26886,0.178494
fgdgik,peroxide,1.30028,0.180369
fgdgik,peroxide,1.33248,0.182316
fgdgik,peroxide,1.36548,0.184332
fgdgik,peroxide,1.39929,0.186412
fgdgik,peroxide,1.43394,0.188554
fgdgik,peroxide,1.46945,0.190752
fgdgik,peroxide,1.50584,0.193003
fgdgik,peroxide,1.54313,0.195302
fgdgik,peroxide,1.58134,0.197647
fgdgik,peroxide,1.6205,0.200032
fgdgik,peroxide,1.66062,0.202454
fgdgik,peroxide,1.70174,0.204909
fgdgik,peroxide,1.74388,0.207393
fgdgik,peroxide,1.78707,0.209902
fgdgik,peroxide,1.83132,0.212431
fgdgik,peroxide,1.87667,0.214978
fgdgik,peroxide,1.92314,0.217538
fgdgik,peroxide,1.97076,0.220107
fgdgik,peroxide,2.01956,0.22269
fgdgik,peroxide,2.06957,0.225372
fgdgik,peroxide,2.12082,0.228167
fgdgik,peroxide,2.17334,0.231063
fgdgik,peroxide,2.22716,0.234052
fgdgik,peroxide,2.28231,0.237123
fgdgik,peroxide,2.33882,0.240268
fgdgik,peroxide,2.39674,0.243477
fgdgik,peroxide,2.45609,0.24674
fgdgik,peroxide,2.51691,0.250048
fgdgik,peroxide,2.57923,0.253391
fgdgik,peroxide,2.6431,0.256759
